Text,Date,Status,Retweet
"RT @OptionsHawk: Apple $AAPL block of 10,000 August $135 calls bought $4.15 offer PHLX",2015-05-21 14:38:07,601396559624843266,601393597854961664
RT $QQQ trading 70 bpts above F/V at 10:37. Subject to STAT ARB CORRECTION. P/T 108.50 $GOOG $BIDU $GPRO $NFLX  $AAPL $FB $TSLA #HFT #Quant,2015-05-21 14:37:53,601396500720128001,""
"Driverless Cars May Cut U.S. Auto Sales 40%, Barclays Says http://t.co/7DCD8ArzhJ  $GM $F $AAPL $TSLA $MBLY $NXPI",2015-05-21 14:37:49,601396482919387136,""
Evergreen Stocks Under Review:  http://t.co/smyGqKurpm $AAPL $ZNGA $ATVI $CSC,2015-05-21 14:37:47,601396473666764800,""
"RT @Weeklyoptions: In Last 50 Autotrade Picks we had 40 Wins, 10 Misses.. http://t.co/1mgipWor2a $AAPL $FB $TWTR",2015-05-21 14:37:16,601396345706926080,601371495663710208
RT @TheStreetTech: Apple's iPhone 6 Is More Dominant Than Anyone Thought $AAPL http://t.co/QpW51Ux7zv http://t.co/YvkCzSjgEv,2015-05-21 14:36:46,601396216698523649,601393659741765633
RT @bosocial: bosocial: stocknugget: Helpful video for stock options beginners!! http://t.co/rerBLnafTy $GOOG $AAPL $GOOGL $AM… http://t.co…,2015-05-21 14:36:35,601396172620693504,601368259376640000
RT @BiotechMoney18: $AAPL $AMZN $BABA all looking good this morning,2015-05-21 14:36:27,601396136771985408,601392259133648896
"RT $QQQ Algos triggered SELL in SIGMA-X, CROSSFINDER, ATS, LX @ 10:35, P/T 108.50 $GOOG $TWTR $BIDU $GPRO $NFLX  $AAPL $FB $TSLA #HFT #Quant",2015-05-21 14:36:24,601396125661278208,""
RT @bosocial: bosocial: stocknugget: Helpful video for stock options beginners!! http://t.co/rerBLnafTy $GOOG $AAPL $GOOGL $AM… http://t.co…,2015-05-21 14:35:49,601395979145871360,601368259376640000
RT @bosocial: bosocial: stocknugget: Helpful video for stock options beginners!! http://t.co/rerBLnafTy $GOOG $AAPL $GOOGL $AM… http://t.co…,2015-05-21 14:35:23,601395870504976384,601368259376640000
"RT $QQQ Algos triggered SELL in SIGMA-X, CROSSFINDER, ATS, LX @ 10:34, P/T 108.50 $GOOG $TWTR $BIDU $GPRO $NFLX  $AAPL $FB $TSLA #HFT #Quant",2015-05-21 14:35:11,601395821905588224,""
RT @CNNMoney: Has @BestBuy finally hit its stride? Why it might want to thank Apple for that: http://t.co/nfLI8WAcQy $BBY $AAPL http://t.co…,2015-05-21 14:34:36,601395672424689664,601377683625283584
#KGISecurities just cut its #AppleWatch sales forecast in half while $MS boosted theirs by 20%. One more reason to distrust analysts. $AAPL,2015-05-21 14:34:32,601395658004832256,""
Always thought $aapl would be the first to do this! https://t.co/NHjAz7RXmF,2015-05-21 14:34:27,601395633426071552,""
"RT $TSLA Algos triggered SELL in SIGMA-X, CROSSFINDER, ATS, LX @ 10:33, P/T 237.00 $GOOG $TWTR $BIDU $GPRO $NFLX  $AAPL $FB $QQQ #HFT #Quant",2015-05-21 14:34:16,601395588685504513,""
$AAPL after all the flirting there it goes. Toughest trade of mine today.,2015-05-21 14:34:03,601395533152849920,""
RT $QQQ trading 72 bpts above F/V at 10:33. Subject to STAT ARB CORRECTION. P/T 108.50 $GOOG $BIDU $GPRO $NFLX  $AAPL $FB $TSLA #HFT #Quant,2015-05-21 14:33:48,601395471442141185,""
How many hours until they give up all $AAPL gains again? Bulls have been reluctant to blow past 131. Can they do it today?,2015-05-21 14:33:40,601395439980642305,""
Re: Morgan Stanley analyst who @CNBC says thinks $AAPL still has 50% upside &amp; Icahn who thinks it's 100% - I think they're both nuts.,2015-05-21 14:33:23,601395365775048704,""
"Commented on StockTwits: quite a flirt on the pivot, looks not ready to breakout,important to make new high. $AAPL http://t.co/LvcBTZGgu9",2015-05-21 14:33:02,601395279418380289,""
"RT @OptionsHawk: Apple $AAPL block of 10,000 August $135 calls bought $4.15 offer PHLX",2015-05-21 14:32:58,601395263765372929,601393597854961664
"""@OptionsHawk: Apple $AAPL block of 10,000 August $135 calls bought $4.15 offer PHLX""",2015-05-21 14:32:36,601395169926086657,""
"RT $TSLA Algos triggered SELL in SIGMA-X, CROSSFINDER, ATS, LX @ 10:31, P/T 237.00 $GOOG $TWTR $BIDU $GPRO $NFLX  $AAPL $FB $QQQ #HFT #Quant",2015-05-21 14:31:58,601395011226304512,""
Apple's iPhone 6 Is More Dominant Than Anyone Thought:  http://t.co/liyTabtmPQ $AAPL $GOOG $PCLN $K,2015-05-21 14:31:54,601394995392688128,""
RT @bosocial: bosocial: stocknugget: Helpful video for stock options beginners!! http://t.co/rerBLnafTy $GOOG $AAPL $GOOGL $AM… http://t.co…,2015-05-21 14:31:43,601394947552587777,601368259376640000
RT @rdubroff: @smartertrader Fireworks and it's not even July yet! BOOM BOOM BOOM on $BABA $AMZN and $AAPL next ... KaBoom,2015-05-21 14:31:34,601394909476622336,601393554167091200
The Most Popular Stocks Held By 4 Different Generations Of Investors $AAPL $AMZN $BABA  http://t.co/GO7MrANqQ3 via @benzinga,2015-05-21 14:31:25,601394873451859968,""
"@JJODRY +20
$AAPL 
#AppleEVRumorUpdate 
05.11.2015 
Google Trans: '@ElonMusk Announced That He Hopes~#Apple launches #ElectricFueledVehicle'",2015-05-21 14:31:15,601394829491179520,""
"AAPL Apple, Inc. Ex-Div Date
Click Here -&gt; http://t.co/m4ILg2qfXx

Trending $AAPL $HOU.TO $AUY $AAL #AAPL #share #nasdaq",2015-05-21 14:31:15,601394829159862272,""
We waiting $AAPL over $130.80 http://t.co/ck5y7Saaej,2015-05-21 14:30:53,601394739200532480,""
RT $QQQ trading 70 bpts above F/V at 10:30. Subject to STAT ARB CORRECTION. P/T 108.50 $GOOG $BIDU $GPRO $NFLX  $AAPL $FB $TSLA #HFT #Quant,2015-05-21 14:30:50,601394724520484864,""
Buying $AAPL 132 puts for Friday's  expiration.  Holding for 30 minutes. http://t.co/SLfPHfNpMc,2015-05-21 14:30:30,601394642131779585,""
Free Video: Trading Psychology Series: Ignorance http://t.co/BlVFeFv02r #trading #startups #stock $AAPL #money #investor #angel,2015-05-21 14:30:10,601394555334860800,""
Catch a winner in LIVE CHAT $GOOG $PCLN $TWTR $FB $AAPL $EBAY $GM $DUST $BABA http://t.co/l9JkTCtpHR http://t.co/pD05iFrTka,2015-05-21 14:30:06,601394541720117248,""
Apple: Continuing iPhone Strength Demolishes Bear Case http://t.co/EchMFuz982 $AAPL,2015-05-21 14:30:01,601394520450699264,""
$AAPL my calls are still to now in flat bought some at the bottom so will see,2015-05-21 14:29:37,601394418898313216,""
$AAPL getting sold near range high. http://t.co/4T605PwhVw,2015-05-21 14:29:34,601394404310556673,""
"watch $aapl here.. takes out $130.75 and holds, we are heading to $132s-133s",2015-05-21 14:28:40,601394178463956992,""
"$AAPL $C $GOOGL $BABA, my current basket",2015-05-21 14:28:37,601394166782894081,""
"you name any decent chart backed by decent earnings, it is breaking out range. $adbe $crm $orcl $ctsh $rht $aapl etc",2015-05-21 14:28:15,601394074633908224,""
"RT $QQQ Algos triggered SELL in SIGMA-X, CROSSFINDER, ATS, LX @ 10:26, P/T 108.50 $GOOG $TWTR $BIDU $GPRO $NFLX  $AAPL $FB $TSLA #HFT #Quant",2015-05-21 14:27:54,601393987518406656,""
$AAPL 10K AUG.21 CALL 135 at 4.15$ - just $4.15M bet http://t.co/mCL2BcQc4m,2015-05-21 14:27:20,601393845083906050,""
"RT @OptionsHawk: Apple $AAPL block of 10,000 August $135 calls bought $4.15 offer PHLX",2015-05-21 14:26:44,601393693665456128,601393597854961664
"RT @OptionsHawk: Apple $AAPL block of 10,000 August $135 calls bought $4.15 offer PHLX",2015-05-21 14:26:41,601393681682268160,601393597854961664
Apple's iPhone 6 Is More Dominant Than Anyone Thought $AAPL http://t.co/QpW51Ux7zv http://t.co/YvkCzSjgEv,2015-05-21 14:26:36,601393659741765633,""
"$AAPL trying to flag here under the HOD, but a strong resistance line is just above",2015-05-21 14:26:29,601393632185298944,""
"Apple $AAPL block of 10,000 August $135 calls bought $4.15 offer PHLX",2015-05-21 14:26:21,601393597854961664,""
$AAPL who the F' kept selling at 130.7? Hold your shares dude.,2015-05-21 14:26:20,601393591081021440,""
@smartertrader Fireworks and it's not even July yet! BOOM BOOM BOOM on $BABA $AMZN and $AAPL next ... KaBoom,2015-05-21 14:26:11,601393554167091200,""
RT $QQQ trading 73 bpts above F/V at 10:25. Subject to STAT ARB CORRECTION. P/T 108.50 $GOOG $BIDU $GPRO $NFLX  $AAPL $FB $TSLA #HFT #Quant,2015-05-21 14:26:04,601393523477327872,""
$AAPL time,2015-05-21 14:25:47,601393455298945025,""
"""@Siliconera: Sony To Stream Their E3 Press Conference In U.S. Theatres http://t.co/y9lehoYahh"" $sne $aapl $msft",2015-05-21 14:25:15,601393321068593152,""
"RT $TSLA Algos triggered SELL in SIGMA-X, CROSSFINDER, ATS, LX @ 10:24, P/T 237.00 $GOOG $TWTR $BIDU $GPRO $NFLX  $AAPL $FB $QQQ #HFT #Quant",2015-05-21 14:25:05,601393280039936000,""
Apple Receives Average Recommendation of “Buy” from Brokerages $AAPL http://t.co/nliq0NxaTD,2015-05-21 14:23:52,601392971053948928,""
"Apple TV could be key to company's connected-home plans - Toronto Sun  $AAPL #aapl #News 
http://t.co/ozPCoBzVdh http://t.co/7I1pPwDysS",2015-05-21 14:23:22,601392846218858496,""
"RT $TSLA Algos triggered SELL in SIGMA-X, CROSSFINDER, ATS, LX @ 10:22, P/T 237.00 $GOOG $TWTR $BIDU $GPRO $NFLX  $AAPL $FB $QQQ #HFT #Quant",2015-05-21 14:23:00,601392755831644160,""
Apple iPhone 6S To Use Biometric Technology From TSMC - http://t.co/2lfYc7U8Z7 $AAPL http://t.co/YspIcLmZdx,2015-05-21 14:22:39,601392667210186752,""
"RT $TSLA Algos triggered SELL in SIGMA-X, CROSSFINDER, ATS, LX @ 10:21, P/T 237.00 $GOOG $TWTR $BIDU $GPRO $NFLX  $AAPL $FB $QQQ #HFT #Quant",2015-05-21 14:21:55,601392482300100608,""
"APPLE - Fibonacci Technicals Levels. - Intraday  Update - $AAPL #aapl #Trading 
http://t.co/vPUqV0LDOz",2015-05-21 14:21:54,601392476340035584,""
$AAPL 50 DMA starting to slope higher again.,2015-05-21 14:21:40,601392420018851840,""
RT $QQQ trading 63 bpts above F/V at 10:21. Subject to STAT ARB CORRECTION. P/T 108.50 $GOOG $BIDU $GPRO $NFLX  $AAPL $FB $TSLA #HFT #Quant,2015-05-21 14:21:26,601392359318884353,""
$AAPL $AMZN $BABA all looking good this morning,2015-05-21 14:21:02,601392259133648896,""
$AAPL looking to breakout over highs from past two days...,2015-05-21 14:20:55,601392229194706944,""
"RT $TSLA Algos triggered SELL in SIGMA-X, CROSSFINDER, ATS, LX @ 10:19, P/T 237.00 $GOOG $TWTR $BIDU $GPRO $NFLX  $AAPL $FB $QQQ #HFT #Quant",2015-05-21 14:20:47,601392196223373312,""
RT $QQQ trading 60 bpts above F/V at 10:19. Subject to STAT ARB CORRECTION. P/T 108.50 $GOOG $BIDU $GPRO $NFLX  $AAPL $FB $TSLA #HFT #Quant,2015-05-21 14:20:20,601392080871673858,""
stc $AAPL 130 weekly calls for $1.00   from .67    25 contracts,2015-05-21 14:20:09,601392036550352896,""
$AAPL Fighting that 130 hurdle again - Volume is not enough - YET !,2015-05-21 14:19:43,601391927641116672,""
"ok, long $AAPl again here, but jan 16 calls",2015-05-21 14:18:35,601391642076160001,""
Added new $BABA calls.  Still holding $AAPL calls added yesterday. Closed $BABA calls for +108% earlier.,2015-05-21 14:17:34,601391387595137026,""
Apple Is Set To Open Retail Stores In Belgium - http://t.co/SfPcb8shME $AAPL http://t.co/NxWOaoFxWx,2015-05-21 14:17:12,601391296171921409,""
"RT $TSLA Algos triggered SELL in SIGMA-X, CROSSFINDER, ATS, LX @ 10:16, P/T 237.00 $GOOG $TWTR $BIDU $GPRO $NFLX  $AAPL $FB $QQQ #HFT #Quant",2015-05-21 14:16:22,601391084606984192,""
$AAPL could go again,2015-05-21 14:15:55,601390972203859968,""
RT $QQQ trading 60 bpts abov F/V. Subject to CORRECTION. P/T 108.50 $GOOG $TWTR $BIDU $GPRO $NFLX  $AAPL $FB $TSLA #HFT #Quant,2015-05-21 14:15:34,601390884417069056,""
"RT @Hedgology: Analyst at Morgan Stanley increase their forecast for Apple watch sales by 20% to 30 million units.

$AAPL",2015-05-21 14:14:09,601390526324158464,601369632553992192
"RT $TSLA Algos triggered SELL in SIGMA-X, CROSSFINDER, ATS, LX @ 10:12, P/T 237.00 $GOOG $TWTR $BIDU $GPRO $NFLX  $AAPL $FB $QQQ #HFT #Quant",2015-05-21 14:13:20,601390321474400256,""
"$GOOGL $FB $AAPL $TWTR:

The zip code with some of the costliest homes:

http://t.co/2RioJ8uAjM",2015-05-21 14:12:37,601390138862755840,""
"RT $TSLA Algos triggered SELL in SIGMA-X, CROSSFINDER, ATS, LX @ 10:11, P/T 237.00 $GOOG $TWTR $BIDU $GPRO $NFLX  $AAPL $FB $QQQ #HFT #Quant",2015-05-21 14:11:42,601389910017351680,""
"Transaction costs for trading $AAPL with brokers, min: 0.039% max: 0.254% difference: 6x http://t.co/9NUGZcj6C1 #spreadbetting",2015-05-21 14:11:40,601389901532266498,""
consolidation here then a push to 131 $AAPL,2015-05-21 14:11:32,601389867113779200,""
$AAPL  It really hates 130.74. Again.,2015-05-21 14:10:10,601389522874601473,""
"RT $TSLA Algos triggered SELL in SIGMA-X, CROSSFINDER, ATS, LX @ 10:07, P/T 237.00 $GOOG $TWTR $BIDU $GPRO $NFLX  $AAPL $FB $QQQ #HFT #Quant",2015-05-21 14:09:54,601389459108712448,""
"$SPY, $AAPL and $XLE rocking the Easy$$$. Taking 70% off the Usual 3 for over $1. See if we can continue to rally. Another Shake is due...",2015-05-21 14:09:47,601389429303816192,""
won’t really go long on $aapl until holds over 132.5ish then long jan 16 calls,2015-05-21 14:09:41,601389403580268545,""
More than a dozen iCloud services unavailable or responding slowly http://t.co/wybzDv4jIw #iDownloadBlog $AAPL,2015-05-21 14:09:09,601389269073035264,""
$AAPL and #Energy giving a lift to the cause today.... $OIH $XLE,2015-05-21 14:09:08,601389264924975104,""
Logging in now to live stock chat http://t.co/ndv5bWOOj4 $GOOG $AAPL $FB $EBAY #options #stocks #daytrading http://t.co/I3uSGbr80C,2015-05-21 14:09:06,601389257589141504,""
$AAPL trying for that 130.75 level. It was rejected here several times in the past couple days.,2015-05-21 14:08:57,601389219739762688,""
$aapl looks good here to test highs,2015-05-21 14:08:28,601389096494354432,""
"RT $QQQ Algos triggered SELL in SIGMA-X, CROSSFINDER, ATS, LX @ 10:08, P/T 108.50 $GOOG $TWTR $BIDU $GPRO $NFLX  $AAPL $FB $TSLA #HFT #Quant",2015-05-21 14:08:08,601389012201426944,""
"Eye of the tiger, baby! $GOOG $PCLN $TWTR $FB $AAPL $EBAY $GM $DUST $BABA http://t.co/JUFJoVvAWo http://t.co/9HQbbe21Rw",2015-05-21 14:08:04,601388995172573184,""
$AAPL I'll meet you at 131 . count on it,2015-05-21 14:07:56,601388962335326208,""
@JohnnyTrades1 its already happening!! $AAPL,2015-05-21 14:07:04,601388743476449282,""
Apple (NASDAQ:AAPL) Watch Finally Going to Be Made Available in Markets by June http://t.co/6LCPbkEpTt $AAPL,2015-05-21 14:06:59,601388723532607488,""
"$UBQU WEEEEEEEEEEEEE!!!
+21%
$MCIG $VPOR $CNCT $THCZ $MCIG $AAPL $CBIS $GRNH $FB $GOOG $HEMP",2015-05-21 14:06:31,601388604653469696,""
$AAPL and $XLE.  strength still beating any weakness,2015-05-21 14:06:20,601388557526249472,""
"Spotify's New Streaming Video Takes On Apple, Google http://t.co/JIs9gjrK0E #IBDNews via @IBDinvestors  $GOOGL $AAPL $NFLX $AMZN",2015-05-21 14:06:16,601388541029953536,""
$AAPL Looks ready for a move higher,2015-05-21 14:06:03,601388486592208897,""
Sony Corp $SNE #ADR has the potential to double $65 over the next 12-18 months. Dividends to be restored. Undervalued vs. $AAPL $GOOG $nflx,2015-05-21 14:06:02,601388485614936064,""
"in and out of this $AAPL trade folks, already up nicely for me",2015-05-21 14:05:29,601388345797783552,""
"Fears About Slowing Apple (AAPL) Growth ‘Premature’, Oppenheimer Says http://t.co/1nGwEhFYH3 $AAPL",2015-05-21 14:05:13,601388277116051456,""
"RT $QQQ Algos triggered SELL in SIGMA-X, CROSSFINDER, ATS, LX @ 10:05, P/T 108.50 $GOOG $TWTR $BIDU $GPRO $NFLX  $AAPL $FB $TSLA #HFT #Quant",2015-05-21 14:05:10,601388266470903808,""
Apple Inc. (AAPL) Is Set To Open Retail Stores In Belgium http://t.co/KlLGYkxViz $AAPL,2015-05-21 14:05:06,601388248917762048,""
Morgan Stanley says Apple shares could rise 50% http://t.co/XjkhlBssJZ $AAPL,2015-05-21 14:04:58,601388215552090112,""
$AAPL Range of Apple's iCloud services suffer continued downtime http://t.co/Ytd36NI4Mt @MaximumPenny,2015-05-21 14:04:57,601388209616982016,""
The Most Popular Stocks Held By 4 Different Generations Of Investors $AAPL $AMZN $BABA  http://t.co/hOaO4Hp7yi via @benzinga,2015-05-21 14:04:56,601388205615775744,""
"“I loved it before I bought it, now I’m returning it!” Well done review of new $AAPL MacBook @marco_org  @marcoarment http://t.co/FB2mZ6u9d7",2015-05-21 14:03:15,601387783215788032,""
RT @CNNMoney: Has @BestBuy finally hit its stride? Why it might want to thank Apple for that: http://t.co/nfLI8WAcQy $BBY $AAPL http://t.co…,2015-05-21 14:02:42,601387646774972417,601377683625283584
"RT $QQQ Algos triggered SELL in SIGMA-X, CROSSFINDER, ATS, LX @ 10:01, P/T 108.50 $GOOG $TWTR $BIDU $GPRO $NFLX  $AAPL $FB $TSLA #HFT #Quant",2015-05-21 14:02:30,601387594237247489,""
"""New NSA documents reveal plans to deliver malware through the Google Play store"" http://t.co/r5yoqjr2dN $GOOG $AAPL",2015-05-21 14:01:52,601387434299916289,""
"$AAPL as called she wants more!! Very Strong here, wants 131 area back. REALTIMECALLS",2015-05-21 14:01:41,601387389538340864,""
looks some $aapl weeklies,2015-05-21 14:01:16,601387283498082305,""
Highest rated in the past week: $URBN $ANET $AAPL $TTWO $SRPT https://t.co/esqNms1Oix #stocks,2015-05-21 14:00:15,601387027825827840,""
Free Video: Understanding Single Stock Data Metrics http://t.co/v52l9yawwR #trading #startups #stock $AAPL #money #investor #angel,2015-05-21 14:00:11,601387013678440448,""
Apple Hit By Ongoing Disaster At Sharp http://t.co/6fxFVuoSPa $SSNLF $AAPL $SHCAY,2015-05-21 14:00:06,601386991628877824,""
"$BBY up 5% at market open, been shouting about this all week from $34.30 price levels, $AAPL has tons to do with my positioning, get it;)",2015-05-21 14:00:06,601386990911774721,""
"RT $TSLA Algos triggered SELL in SIGMA-X, CROSSFINDER, ATS, LX @ 09:59, P/T 237.00 $GOOG $TWTR $BIDU $GPRO $NFLX  $AAPL $FB $QQQ #HFT #Quant",2015-05-21 14:00:05,601386988189700098,""
The End Of Hardware http://t.co/o9NOKSg92H $AAPL #APPLE $BRCD $CSCO $EMC $FB $GOOGL $HPQ $IBM $INTC $LNVGY $MA $MSFT $RHT $SSNLF $V $VMW,2015-05-21 14:00:05,601386987799478272,""
#toptickertweets $ISR $PBMD $AAPL $LL $BLUE $BBY $SPY $NFLX $AVEO $FB #sentiquant 20150521 10:00:05:690,2015-05-21 14:00:05,601386985060728833,""
"RT @Benzinga: Why Spotify's New Features Pose A Threat To Apple, But Not To Netflix $AAPL $NFLX $P http://t.co/zlBReIVjjv http://t.co/Qlag5…",2015-05-21 13:59:37,601386869448900608,601345614589329408
"Still looking for an $AAPL pop, thinking if its gonna happen, it will in the next week or so.",2015-05-21 13:58:44,601386648379793409,""
Got long some $AAPL,2015-05-21 13:58:19,601386543526248450,""
"RT $TSLA Algos triggered SELL in SIGMA-X, CROSSFINDER, ATS, LX @ 09:57, P/T 237.00 $GOOG $TWTR $BIDU $GPRO $NFLX  $AAPL $FB $QQQ #HFT #Quant",2015-05-21 13:57:41,601386382645436417,""
$AAPL H1 W5 would be near a double top at ATH's.,2015-05-21 13:57:31,601386340790460417,""
"RT $QQQ Algos triggered SELL in SIGMA-X, CROSSFINDER, ATS, LX @ 09:56, P/T 108.50 $GOOG $TWTR $BIDU $GPRO $NFLX  $AAPL $FB $TSLA #HFT #Quant",2015-05-21 13:56:51,601386173274202112,""
Algo2 signaled $AAPL buy for August 2014. The stock then gained 7.1% that month. #investing #algorithms #startup,2015-05-21 13:56:23,601386054533263360,""
"RT $TSLA Algos triggered SELL in SIGMA-X, CROSSFINDER, ATS, LX @ 09:56, P/T 237.00 $GOOG $TWTR $BIDU $GPRO $NFLX  $AAPL $FB $QQQ #HFT #Quant",2015-05-21 13:56:19,601386037529681921,""
"APPLE - Fibonacci Technicals Levels - Intraday  Update. - $AAPL #aapl #Trading 
http://t.co/vPUqV13eG7",2015-05-21 13:56:02,601385967056883713,""
$AAPL sure looks like it wants to move today,2015-05-21 13:55:21,601385794591404033,""
RT @CNNMoney: Has @BestBuy finally hit its stride? Why it might want to thank Apple for that: http://t.co/nfLI8WAcQy $BBY $AAPL http://t.co…,2015-05-21 13:55:04,601385726207492097,601377683625283584
"RT $TSLA Algos triggered SELL in SIGMA-X, CROSSFINDER, ATS, LX @ 09:54, P/T 237.00 $GOOG $TWTR $BIDU $GPRO $NFLX  $AAPL $FB $QQQ #HFT #Quant",2015-05-21 13:54:16,601385522196512768,""
RT @Bidnessetc: Apple Negotiating With Record Labels - http://t.co/G89GNIwFbz $AAPL http://t.co/AnSB5nLIgl,2015-05-21 13:53:44,601385387454550016,601383272338325504
"RT $TSLA Algos triggered SELL in SIGMA-X, CROSSFINDER, ATS, LX @ 09:53, P/T 237.00 $GOOG $TWTR $BIDU $GPRO $NFLX  $AAPL $FB $QQQ #HFT #Quant",2015-05-21 13:53:25,601385309323034624,""
"$UBQU up 10.7%
$VPOR $THCZ $BRWC $LVGI $ADMD $PVSP $TBEV $HJOE $ANY $TPAC $FITX $NTEK $MYEC $AAPL",2015-05-21 13:53:19,601385283414798336,""
"ZIOP ZIOPHARM Oncology, Inc. Last Trade
Click Here -&gt; http://t.co/oTT86vBxNm

Trending $ZIOP $AAPL $LEXG $ECIG #ZIOP #finance…",2015-05-21 13:53:06,601385231191441408,""
RT @Bidnessetc: Google Inc Collaborates With DJ Skrillex - http://t.co/cTmB713kxi $GOOG $GOOGL $AAPL $SSNLF http://t.co/rRTriKLlke,2015-05-21 13:52:53,601385174996234240,601384963284574208
Google Inc Collaborates With DJ Skrillex - http://t.co/cTmB713kxi $GOOG $GOOGL $AAPL $SSNLF http://t.co/rRTriKLlke,2015-05-21 13:52:03,601384963284574208,""
Is it just me or $aapl is poised to break $132 today?,2015-05-21 13:51:58,601384943999029249,""
$aapl range bound for 4 days. Pitiful volume,2015-05-21 13:51:52,601384918216810497,""
"RT $QQQ Algos BROKE 109.80 in SIGMA-X, CROSSFINDER, ATS, LX @ 09:51, P/T 108.50 $GOOG $TWTR $BIDU $GPRO $NFLX  $AAPL $FB $TSLA #HFT #Quant",2015-05-21 13:51:23,601384796053446658,""
"VPOR Vapor Group, Inc. Short Sales
Click Here -&gt; http://t.co/tXMFIV36O0

Trending $VPOR $HEB $AAPL $FXI #VPOR #stock #stockmarket",2015-05-21 13:51:07,601384729988898818,""
"WFC Wells Fargo &amp; Co. Current Price
Click Here -&gt; http://t.co/hzP66a2UKi

Trending $WFC $LUV $SDRL $AAPL #WFC #stockmarket #investing",2015-05-21 13:50:04,601384466783739904,""
"VXX iPath S&amp;P 500 VIX Short-Term Futures ETN E.P.S.
Click Here -&gt; http://t.co/mBLBN6limE

Trending $VXX $SSO $NFLX $AAPL #VXX #stocks…",2015-05-21 13:50:04,601384465345052672,""
"RT $QQQ Algos BROKE 109.80 in SIGMA-X, CROSSFINDER, ATS, LX @ 09:49, P/T 108.50 $GOOG $TWTR $BIDU $GPRO $NFLX  $AAPL $FB $TSLA #HFT #Quant",2015-05-21 13:49:46,601384391596756992,""
RT @CBOE: Actives on open @ CBOE: $AAPL $BABA $AMZN $AAL $BBY $CRM $FB $YOKU $NFLX $TWTR,2015-05-21 13:49:32,601384333660721152,601384296515960833
"$CRM $FB $YOKU $TWTR News: ""Actives on open @ CBOE: $AAPL $BABA $AMZN $AAL $BBY …"" https://t.co/YULzXVPtk4  Analyze: https://t.co/TpJYdHnkxJ",2015-05-21 13:49:24,601384300026535936,""
"$AAPL News: ""Actives on open @ CBOE: $AAPL $BABA $AMZN $AAL $BBY $CRM $FB $YOKU …"" https://t.co/56aAMxnozA  Analyze: https://t.co/aRmX8fLxLl",2015-05-21 13:49:24,601384299925884928,""
"$AMZN News: ""Actives on open @ CBOE: $AAPL $BABA $AMZN $AAL $BBY $CRM $FB $YOKU …"" https://t.co/E99WNJ3Q7h  Analyze: https://t.co/D5D1oXRHeB",2015-05-21 13:49:24,601384298294317056,""
"$AMZN $AAL $BBY $NFLX News: ""Actives on open @ CBOE: $AAPL $BABA $AMZN $AAL …"" https://t.co/VZ2MbrgDp0  Analyze: https://t.co/r1VwZ3SR5S",2015-05-21 13:49:24,601384298294288384,""
"$FB News: ""Actives on open @ CBOE: $AAPL $BABA $AMZN $AAL $BBY $CRM $FB $YOKU …"" https://t.co/NWEZu0Y7Ab  Analyze: https://t.co/InCwIS11tJ",2015-05-21 13:49:24,601384298264952832,""
"$AAPL News: ""Actives on open @ CBOE: $AAPL $BABA $AMZN $AAL $BBY $CRM $FB $YOKU …"" https://t.co/GuuQg6nOvo  Analyze: https://t.co/2z1jpWJegn",2015-05-21 13:49:24,601384298281730052,""
"$NFLX News: ""Actives on open @ CBOE: $AAPL $BABA $AMZN $AAL $BBY $CRM $FB $YOKU …"" https://t.co/bi5tIHiZit  Analyze: https://t.co/O977DpHTmZ",2015-05-21 13:49:24,601384298290159616,""
Actives on open @ CBOE: $AAPL $BABA $AMZN $AAL $BBY $CRM $FB $YOKU $NFLX $TWTR,2015-05-21 13:49:24,601384296515960833,""
"UPRO ProShares UltraPro S&amp;P 500 Day Low
Click Here -&gt; http://t.co/WljDlVTKhh

Trending $UPRO $TAN $JBLU $AAPL #UPRO #invest #pennystocks",2015-05-21 13:49:21,601384286780981248,""
"VBLT Vascular Biogenics Ltd. Ideas
Click Here -&gt; http://t.co/SQbmstyEnW

Trending $VBLT $AAPL $XEG.TO $ERY #VBLT #tradeideas…",2015-05-21 13:49:14,601384254648373249,""
"RT $TSLA Algos triggered SELL in SIGMA-X, CROSSFINDER, ATS, LX @ 09:48, P/T 237.00 $GOOG $TWTR $BIDU $GPRO $NFLX  $AAPL $FB $QQQ #HFT #Quant",2015-05-21 13:48:36,601384095604723712,""
Tug of war on $AAPL this morning.  This whipsaw stuff is just untradeable for me. Price action just turns on itself.,2015-05-21 13:47:00,601383695073828864,""
"SSYS Stratasys, Inc. Tick
Click Here -&gt; http://t.co/BWOgliF4WH

Trending $SSYS $SH $ADMD $AAPL #SSYS #nasdaq #stock",2015-05-21 13:46:40,601383609497321472,""
"$AAPL - Buckle Tightens Its Belt as Revenue, Earnings Shrink http://t.co/N9ELhthpAw",2015-05-21 13:46:21,601383531600859136,""
"$AAPL - Buckle Tightens Its Belt as Revenue, Earnings Shrink http://t.co/3oUhwIyFxZ",2015-05-21 13:46:21,601383529101041664,""
"$AAPL - Buckle Tightens Its Belt as Revenue, Earnings Shrink http://t.co/toYrvvWrhX",2015-05-21 13:46:20,601383526366367744,""
"$AAPL - Buckle Tightens Its Belt as Revenue, Earnings Shrink http://t.co/X3JspoxEgl",2015-05-21 13:46:19,601383523480707072,""
